,Accepted_Name,Accepted_ID,Family,Genus,Accepted_Rank,Accepted_Species,Accepted_Species_ID,Tested_for_Alkaloids,Alkaloids,Alk_classes_tested_for,Antimalarial_Use,Cardenolides,Steroids,In_Malarial_Region,Common_Name,Medicinal,Wiki_Page,native_tdwg3_codes,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,kg_mode,kg_all,alk_diterpenoid,alk_imidazole,alk_indole,alk_indolizidine,alk_indolizine(to_confirm),alk_isoquinoline,alk_mia,alk_misc. one n,alk_misc. two n,alk_monoterpene,alk_naphthyridine,alk_peptide,alk_piperidine,alk_purine,alk_pyrazine,alk_pyridine,alk_pyrrole,alk_pyrrolidine,alk_pyrrolizidine,alk_quinazoline,alk_quinoline,alk_quinolizidine,alk_simple amine,alk_spermidine,alk_steroidal,alk_to_confirm,AntiBac_Metabolites,Poisonous,Spines,Hairs,Richness,Emergence,habit_hb,habit_li,habit_sc,habit_sh,habit_subsh,habit_tr,Activity_Antimalarial
16938,Psychotria calycosa,761613-1,Rubiaceae,Psychotria,Species,Psychotria calycosa,761613-1,0.0,,,0.0,,,0.0,0.0,1.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
16945,Psychotria canalensis,761624-1,Rubiaceae,Psychotria,Species,Psychotria canalensis,761624-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.4357490539551,224.381500244141,24.2075004577637,18.5254993438721,1708.02197265625,50.2874984741211,775.913757324219,200.514007568359,168.479217529297,312.427490234375,6.11687469482422,252.29167175293,52.7708320617676,402.291656494141,1339.66662597656,72.1875,21.875,-21.56,165.945,1.0,"[1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
16953,Psychotria cardiochlamys,761645-1,Rubiaceae,Psychotria,Species,Psychotria cardiochlamys,761645-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],22.5995006561279,211.992004394531,25.2837505340576,19.6387500762939,1599.28271484375,54.1744995117188,734.585998535156,194.276992797852,174.246536254883,207.899993896484,4.08206653594971,207.33332824707,53.3846168518066,395.666656494141,1261.33337402344,61.5238094329834,21.75,-21.16972,165.0422,1.0,"[14, 1, 3, 2, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
16955,Psychotria carronis,761653-1,Rubiaceae,Psychotria,Species,Psychotria carronis,761653-1,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['NFK'],19.5044994354248,209.776000976562,22.3145008087158,16.9360008239746,1593.53405761719,17.4939994812012,504.795989990234,340.434753417969,1.15512466430664,4.09000015258789,0.286062240600586,,,,,,,-31.56221,159.0858,0.0,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
16966,Psychotria cathetoneura,212597-2,Rubiaceae,Psychotria,Species,Psychotria cathetoneura,212597-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
16984,Psychotria cheathamiana,960192-1,Rubiaceae,Psychotria,Species,Psychotria cheathamiana,960192-1,0.0,,,0.0,,,0.0,1.0,0.0,0.0,['CRL'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
16989,Psychotria chlorophylla,761700-1,Rubiaceae,Psychotria,Species,Psychotria chlorophylla,761700-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
16993,Psychotria christophersenii,930131-1,Rubiaceae,Psychotria,Species,Psychotria christophersenii,930131-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['SAM'],22.8027496337891,35.7270011901855,23.206750869751,22.2917499542236,3852.623046875,59.1712493896484,1768.09619140625,345.71923828125,1063.72021484375,685.864990234375,6.46595287322998,411.645843505859,54.2708320617676,778.833312988281,314.25,82.75,28.6875,-13.60853,-172.5079,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
16999,Psychotria clarendonensis,212631-2,Rubiaceae,Psychotria,Species,Psychotria clarendonensis,212631-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['JAM'],22.948249816894503,122.336750030518,24.477749824523947,21.3669996261597,1967.26226806641,45.3598747253418,737.748992919922,252.550506591797,600.8157958984375,642.8349914550785,2.156797885894775,362.8229217529295,54.9583339691162,457.61457824707054,1606.125,81.4375,29.5625,18.184815,-77.31768,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17003,Psychotria closterocarpa,761725-1,Rubiaceae,Psychotria,Species,Psychotria closterocarpa,761725-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['SAM'],24.3780002593994,37.0437507629395,24.8237495422363,23.8622493743896,4370.97705078125,36.7962493896484,1719.66149902344,466.555511474609,320.842102050781,387.674987792969,5.57671022415161,408.5,54.3333320617676,778.833312988281,1245.0,76.2857131958008,26.3125,-13.9167,-171.792,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17004,Psychotria clusioides,212635-2,Rubiaceae,Psychotria,Species,Psychotria clusioides,212635-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['JAM'],23.8190002441406,124.514747619629,25.3717498779297,22.2189998626709,1904.75927734375,43.8442497253418,726.745239257812,260.387512207031,513.84765625,467.929992675781,3.75451636314392,376.145843505859,55.0416679382324,468.75,1428.25,82.1875,29.5,18.1869,-77.1475,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17006,Psychotria cocosensis,934452-1,Rubiaceae,Psychotria,Species,Psychotria cocosensis,934452-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CPI'],25.9612503051758,51.338249206543,26.673999786377,25.3822498321533,6553.30078125,52.3914985656738,2880.33374023438,541.47900390625,4.78393363952637,15.4975004196167,0.792686462402344,,,,1945.0,,27.25,5.532432,-87.06556,0.0,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17008,Psychotria coeloneura,212637-2,Rubiaceae,Psychotria,Species,Psychotria coeloneura,212637-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['JAM'],24.5144996643066,107.894752502441,25.9384994506836,23.1459999084473,1305.82250976562,50.7807502746582,509.486755371094,133.544998168945,563.844848632812,447.397491455078,4.43062114715576,339.166656494141,56.8333320617676,436.729156494141,1757.5,69.75,29.4375,18.0592,-77.53,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17012,Psychotria comptonii,761744-1,Rubiaceae,Psychotria,Species,Psychotria comptonii,761744-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],22.4669990539551,202.526748657227,24.9932498931885,19.8274993896484,2053.739685058595,51.417625427246094,923.6048889160156,248.363998413086,107.06925201416,139.682495117188,3.70236706733704,214.6474304199215,52.71875,398.89582824707054,1261.33337402344,67.4166679382324,22.75,-21.18833,165.589,1.0,"[1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17017,Psychotria confertiloba,761752-1,Rubiaceae,Psychotria,Species,Psychotria confertiloba,761752-1,0.0,,,0.0,,,0.0,0.0,1.0,0.0,['FIJ'],22.0020008087158,126.862251281738,23.4549999237061,20.3225002288818,2573.55590820312,56.8344993591309,1174.83349609375,265.000762939453,457.282562255859,534.872497558594,4.86204099655151,304.916656494141,53.7083320617676,530.125,3360.75,64.3125,28.75,-17.56667,177.95,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17018,Psychotria congesta,761754-1,Rubiaceae,Psychotria,Species,Psychotria congesta,761754-1,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['JAM'],23.8190002441406,114.314498901367,25.3717498779297,22.2199993133545,1728.30676269531,45.1040000915527,641.776000976562,200.818756103516,338.99169921875,467.929992675781,3.24482297897339,336.583343505859,56.3541679382324,468.75,1426.25,76.9375,29.625,18.29,-77.55,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17028,Psychotria cookei,761766-1,Rubiaceae,Psychotria,Species,Psychotria cookei,761766-1,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['SCI'],25.7180004119873,67.8509979248047,26.5752506256104,24.8072490692139,3264.8125,35.3530006408691,1210.44323730469,473.723236083984,90.5623245239258,57.4199981689453,2.03259897232056,,,,2088.0,,26.75,-16.8166,-151.45,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17030,Psychotria coptosperma,761771-1,Rubiaceae,Psychotria,Species,Psychotria coptosperma,761771-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],23.2912502288818,215.320495605469,25.9757499694824,20.425500869751,1303.36950683594,54.1110000610352,596.622741699219,140.823257446289,78.540168762207,71.7574996948242,1.98304450511932,207.0,53.6666679382324,393.979156494141,1827.25,59.769229888916,21.375,-21.040555,164.78969999999998,1.0,"[1, 2, 3, 0, 14]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17031,Psychotria cordata,761777-1,Rubiaceae,Psychotria,Species,Psychotria cordata,761777-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17042,Psychotria crassiflora,761806-1,Rubiaceae,Psychotria,Species,Psychotria crassiflora,761806-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],21.3659992218018,142.617492675781,23.0949993133545,19.5084991455078,3321.625,40.4727516174316,1259.66479492188,426.564514160156,566.717468261719,536.989990234375,5.45515155792236,350.25,51.7708320617676,621.020812988281,825.5,72.625,29.4375,-17.73028,178.0496,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17050,Psychotria cristalensis,212675-2,Rubiaceae,Psychotria,Species,Psychotria cristalensis,212675-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],24.392749786377,138.198257446289,26.1502494812012,22.6707496643066,1513.26574707031,53.5307502746582,570.949768066406,123.117248535156,248.961212158203,357.195007324219,4.01749420166016,369.844451904297,61.6666679382324,418.854156494141,2215.25,73.875,27.625,20.00617,-75.61762,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17052,Psychotria cromophila,77155112-1,Rubiaceae,Psychotria,Species,Psychotria cromophila,77155112-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17073,Psychotria dasyophthalma,761854-1,Rubiaceae,Psychotria,Species,Psychotria dasyophthalma,761854-1,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['JAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17077,Psychotria declieuxioides,761860-1,Rubiaceae,Psychotria,Species,Psychotria declieuxioides,761860-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.1182498931885,225.417007446289,24.0699996948242,17.9475002288818,1933.61694335938,51.7254981994629,884.451232910156,224.416748046875,222.847640991211,346.292510986328,6.2599835395813,233.857147216797,52.9333343505859,423.311096191406,1290.75,68.533332824707,21.875,-21.50278,165.8272,1.0,"[1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17095,Psychotria deverdiana,761879-1,Rubiaceae,Psychotria,Species,Psychotria deverdiana,761879-1,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['NWC'],22.9627494812012,211.768997192383,25.5317497253418,20.1892509460449,1446.61279296875,54.5977516174316,655.976745605469,140.702255249023,89.3767318725586,217.047500610352,4.08206653594971,207.0,53.3846168518066,393.979156494141,2244.5,59.769229888916,20.75,-20.62833,164.4594,3.0,"[3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17100,Psychotria diffusiflora,761887-1,Rubiaceae,Psychotria,Species,Psychotria diffusiflora,761887-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],21.9349994659424,132.038757324219,23.5224990844727,20.2017498016357,2964.02856445312,47.1689987182617,1220.56652832031,349.654235839844,495.609405517578,499.084991455078,4.86931276321411,350.25,51.7708320617676,621.020812988281,825.5,72.625,29.4375,-17.61425,178.0185,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17104,Psychotria diospyrifolia,761889-1,Rubiaceae,Psychotria,Species,Psychotria diospyrifolia,761889-1,0.0,,,0.0,,,0.0,1.0,0.0,0.0,['CRL'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17118,Psychotria dolphiniana,212724-2,Rubiaceae,Psychotria,Species,Psychotria dolphiniana,212724-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['JAM'],24.0755004882812,104.237251281738,25.3107490539551,22.6585006713867,2611.2548828125,37.6949996948242,950.861511230469,365.020751953125,390.878112792969,408.825012207031,6.57352542877197,443.0,54.7777786254883,516.333312988281,1013.66668701172,83.0,29.3333339691162,18.00257,-76.3515,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17126,Psychotria dura,761928-1,Rubiaceae,Psychotria,Species,Psychotria dura,761928-1,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['JAM'],26.1060009002686,90.3929977416992,27.1927509307861,24.8907508850098,1869.0087890625,44.7962493896484,728.443481445312,219.350006103516,60.7506942749023,53.2999992370605,1.44909608364105,480.047607421875,58.9166679382324,493.611114501953,1159.25,66.625,30.1875,17.9,-76.3,2.0,[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17130,Psychotria earlei,212739-2,Rubiaceae,Psychotria,Species,Psychotria earlei,212739-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17132,Psychotria ebracteata,212740-2,Rubiaceae,Psychotria,Species,Psychotria ebracteata,212740-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],25.8530006408691,176.055252075195,28.043249130249,23.6012496948242,1282.84521484375,68.7252502441406,562.254516601562,82.2017517089844,16.0914134979248,3.46000003814697,0.0597687177360058,439.190490722656,68.5833358764648,505.3125,1406.5,62.0625,29.375,21.62117,-79.03635,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17135,Psychotria edentata,761942-1,Rubiaceae,Psychotria,Species,Psychotria edentata,761942-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17151,Psychotria ermitensis,77155113-1,Rubiaceae,Psychotria,Species,Psychotria ermitensis,77155113-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17156,Psychotria euaensis,761986-1,Rubiaceae,Psychotria,Species,Psychotria euaensis,761986-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['TON'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17158,Psychotria eumorphanthus,761990-1,Rubiaceae,Psychotria,Species,Psychotria eumorphanthus,761990-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],25.6177501678467,93.4195022583008,26.7514991760254,24.3922500610352,2419.03369140625,42.0457496643066,909.643249511719,299.562744140625,0.0,0.0,0.0,371.047607421875,50.9047622680664,707.952392578125,2517.5,72.8571395874023,28.375,-16.75,-179.917,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17161,Psychotria evenia,761995-1,Rubiaceae,Psychotria,Species,Psychotria evenia,761995-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],25.72975063323976,150.236000061035,27.59387493133545,23.8083744049072,1204.42498779297,53.8080005645752,500.0985107421871,139.90762329101568,112.0373983383179,64.23374986648548,1.093147536739708,405.373016357422,63.4583339691162,484.40625,1710.625,64.6979179382324,29.40625,20.875585,-76.678175,3.0,"[1, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17166,Psychotria exilis,762001-1,Rubiaceae,Psychotria,Species,Psychotria exilis,762001-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17169,Psychotria faguetii,762009-1,Rubiaceae,Psychotria,Species,Psychotria faguetii,762009-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.1182498931885,237.737503051758,24.0699996948242,17.9882507324219,1915.02844238281,52.7017517089844,885.607482910156,224.973251342773,259.116333007812,379.334991455078,5.3648509979248,254.8541641235355,53.0,427.0,1116.0,70.90625,23.375,-21.3675,165.3419,1.0,"[1, 2, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17170,Psychotria fambartiae,77141808-1,Rubiaceae,Psychotria,Species,Psychotria fambartiae,77141808-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.5209999084473,239.136993408203,24.4330005645752,18.3104991912842,1993.71374511719,53.4327507019043,912.052490234375,239.417007446289,284.21745300292946,346.577514648438,5.38755750656128,247.89582824707,53.1041679382324,416.34375,1225.75,71.3125,21.75,-21.24779,165.12165,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17173,Psychotria fauriei,762020-1,Rubiaceae,Psychotria,Species,Psychotria fauriei,762020-1,0.0,,,0.0,,,0.0,1.0,0.0,0.0,['HAW'],23.203499794006348,123.89225387573252,24.7266254425049,21.6306247711182,1113.2289733886746,41.96487426757815,417.00325012207,166.48025131225577,64.54016590118405,150.75125312805164,2.74674916267395,337.6944427490235,56.6555557250977,636.499984741211,3174.625,72.0999984741211,31.09375,21.48945,-157.844,0.0,"[1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17178,Psychotria ferdinandi-muelleri,762025-1,Rubiaceae,Psychotria,Species,Psychotria ferdinandi-muelleri,762025-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],19.355749130249,237.502380371094,22.3592491149902,16.2754993438721,2205.32385253906,43.7747497558594,914.6385192871096,311.7603759765625,222.847640991211,568.407470703125,7.83993339538574,263.111114501953,53.523811340332,447.555541992188,837.5,68.0714263916016,25.25,-22.14028,166.5032,1.0,"[1, 14]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17180,Psychotria filipes,762032-1,Rubiaceae,Psychotria,Species,Psychotria filipes,762032-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17191,Psychotria florencei,77073072-1,Rubiaceae,Psychotria,Species,Psychotria florencei,77073072-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['MRQ'],25.3050003051758,44.3240013122559,25.9300003051758,24.7439994812012,1672.71826171875,27.7450008392334,569.719970703125,274.058746337891,239.608024597168,212.175003051758,4.24800539016724,401.041656494141,56.8611106872559,548.142883300781,1274.0,65.0,27.4375,-8.86786,-140.1175,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17194,Psychotria foetens,329822-2,Rubiaceae,Psychotria,Species,Psychotria foetens,329822-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['JAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17195,Psychotria foetida,762061-1,Rubiaceae,Psychotria,Species,Psychotria foetida,762061-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['JAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17204,Psychotria fragrans,762074-1,Rubiaceae,Psychotria,Species,Psychotria fragrans,762074-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17206,Psychotria franchetiana,762075-1,Rubiaceae,Psychotria,Species,Psychotria franchetiana,762075-1,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['SCI'],24.2127494812012,81.5332489013672,25.2169990539551,23.132999420166,3467.5732421875,31.3507499694824,1230.15930175781,533.386474609375,157.678665161133,270.589996337891,4.80225992202759,370.435882568359,54.4166679382324,561.0,600.0,76.5,28.875,-17.67,-149.417,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17211,Psychotria frondosa,762080-1,Rubiaceae,Psychotria,Species,Psychotria frondosa,762080-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.1182498931885,242.995742797852,24.0699996948242,17.9475002288818,1667.86755371094,51.9720001220703,758.429016113281,194.270492553711,181.6066513061525,379.334991455078,5.02519702911377,241.95832824707,53.0625,412.604156494141,1221.75,70.0,22.5,-21.600695,165.7875,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17215,Psychotria furcans,762087-1,Rubiaceae,Psychotria,Species,Psychotria furcans,762087-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17217,Psychotria fuscopilosa,762092-1,Rubiaceae,Psychotria,Species,Psychotria fuscopilosa,762092-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],20.6842498779297,225.417007446289,23.423999786377,17.8740005493164,2068.85375976562,46.1334991455078,888.825256347656,280.989013671875,385.451538085938,346.292510986328,6.32290983200073,267.848480224609,52.5416679382324,449.625,961.25,75.6875,24.125,-21.72667,166.2491,1.0,"[1, 14, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17220,Psychotria gabrieliae,762096-1,Rubiaceae,Psychotria,Species,Psychotria gabrieliae,762096-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.1534996032715,228.628005981445,23.9422492980957,18.27412509918215,2079.02270507812,43.7747497558594,966.551513671875,223.978874206543,244.922439575195,313.260009765625,5.122117757797239,262.440979003906,53.3195972442627,441.0096130371095,947.0,68.7333297729492,23.6875,-22.025,166.41665,1.0,"[2, 3, 1, 14, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
17222,Psychotria gagneorum,77073073-1,Rubiaceae,Psychotria,Species,Psychotria gagneorum,77073073-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['MRQ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,
