,Accepted_Name,Accepted_ID,Family,Genus,Accepted_Rank,Accepted_Species,Accepted_Species_ID,Tested_for_Alkaloids,Alkaloids,Antimalarial_Use,In_Malarial_Region,Common_Name,Medicinal,Wiki_Page,native_tdwg3_codes,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,kg_mode,kg_all,Poisonous,Richness,Emergence,herb,liana,shrub,subshrub,succulent,tree,Activity_Antimalarial
233,Kopsia fruticosa,79497-1,Apocynaceae,Kopsia,Species,Kopsia fruticosa,79497-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['AND', 'MYA']",26.72825050354,52.0859985351562,27.3727493286133,25.9927501678467,2491.28930664062,25.0445003509521,905.896484375,495.308746337891,18.4404430389404,38.8474998474121,0.64845860004425,248.533340454102,50.7916679382324,571.476196289062,3378.0,57.375,27.0,1.404756,103.8065,1.0,"[1, 2, 0, 11]",0.0,0.0146609651802076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
245,Lacmellea panamensis,134499-2,Apocynaceae,Lacmellea,Species,Lacmellea panamensis,134499-2,0.0,,0.0,1.0,0.0,0.0,1.0,"['CLM', 'COS', 'ECU', 'NIC', 'PAN']",25.2455005645752,49.743749618530245,26.01424980163575,24.67049980163575,3686.65380859375,52.6575012207031,1388.41320800781,259.762237548828,123.853187561035,142.3125,1.80965971946716,378.42707824707054,53.5416679382324,387.729156494141,4450.75,59.0,27.0625,8.895694500000001,-83.37,1.0,"[1, 2, 0, 15, 3]",0.0,0.0146609651802076,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
247,Landolphia dulcis,79607-1,Apocynaceae,Landolphia,Species,Landolphia dulcis,79607-1,0.0,,0.0,1.0,0.0,1.0,1.0,"['ANG', 'BEN', 'BKN', 'CMN', 'GAB', 'GHA', 'GUI', 'GNB', 'IVO', 'LBR', 'MLI', 'NGA', 'SEN', 'SIE', 'TOG', 'ZAI']",25.68487548828125,101.950252532959,26.9712505340576,24.414375305175803,1756.07800292969,67.08987426757815,835.7598571777345,77.03625106811525,134.56925201416,132.254997253418,0.5719418823719025,207.466667175293,53.1666679382324,291.194458007812,10894.375,45.1875,19.125,6.50375,-3.9566665,3.0,"[3, 2, 1, 0, 6]",0.0,0.0390959071472205,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
248,Landolphia heudelotii,79629-1,Apocynaceae,Landolphia,Species,Landolphia heudelotii,79629-1,0.0,,0.0,1.0,1.0,1.0,1.0,"['BKN', 'CMN', 'CAF', 'GAM', 'GHA', 'GUI', 'GNB', 'IVO', 'MLI', 'SEN', 'SIE']",26.821624755859403,167.267631530762,28.9812507629395,25.2292499542236,1306.2041625976549,115.316997528076,866.991394042969,1.24800002574921,223.4058151245115,221.229995727539,0.4362170547246935,157.33332824707,57.3125,198.6875,11947.125,37.5,19.75,11.292365,-12.30653,3.0,"[6, 3, 2, 0]",0.0,0.0390959071472205,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
249,Landolphia lanceolata,79639-1,Apocynaceae,Landolphia,Species,Landolphia lanceolata,79639-1,0.0,,1.0,1.0,0.0,1.0,1.0,"['ANG', 'CON', 'ZAI']",23.8037490844727,77.8967514038086,24.5377502441406,23.1009998321533,1526.69580078125,68.1360015869141,603.362731933594,26.2395000457764,634.905822753906,634.747497558594,1.24471497535706,125.875,53.3333320617676,190.66667175293,4052.0,41.5625,17.0,-5.498055,18.89389,3.0,"[3, 12]",0.0,0.0390959071472205,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
250,Landolphia owariensis,79672-1,Apocynaceae,Landolphia,Species,Landolphia owariensis,79672-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['ANG', 'BEN', 'BKN', 'BUR', 'CAB', 'CMN', 'CAF', 'CHA', 'CON', 'GAB', 'GHA', 'GUI', 'GNB', 'IVO', 'LBR', 'MLW', 'MLI', 'NGA', 'RWA', 'SEN', 'SIE', 'SUD', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI']",25.2670001983643,103.582252502441,26.4235000610352,24.1607494354248,1631.07080078125,64.2214965820312,681.610229492188,71.7174987792969,323.362884521484,314.369995117188,0.639143764972687,179.625,53.1041679382324,238.60417175293,8931.5,45.5,19.5625,5.4,7.383333,3.0,"[3, 2, 1, 11, 15, 12, 0]",0.0,0.0390959071472205,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
255,Leptadenia madagascariensis,98978-1,Apocynaceae,Leptadenia,Species,Leptadenia madagascariensis,98978-1,0.0,,1.0,1.0,1.0,1.0,1.0,"['COM', 'MDG', 'MCI']",24.88249969482425,209.643005371094,26.6687507629395,21.7172508239746,994.494262695312,102.225875854492,614.468505859375,24.0607490539551,111.2049827575685,90.0374984741211,1.2420865893363948,131.22917175293,64.6041641235352,209.85417175293,5515.75,41.15625,16.84375,-22.474995,45.093885,3.0,"[6, 3, 2, 0, 11, 15, 1, 14, 12]",0.0,0.0036652412950519,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
258,Leuconotis eugeniifolia,77177343-1,Apocynaceae,Leuconotis,Species,Leuconotis eugeniifolia,77177343-1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"['BOR', 'MLY', 'SUM']",25.5362491607666,34.9392509460449,25.9937496185303,25.2842502593994,3719.22485351562,20.8955001831055,1172.84155273438,658.043762207031,269.756225585938,194.767501831055,2.35712313652039,302.041656494141,49.1041679382324,832.083312988281,1223.75,62.8666648864746,26.4375,0.6,110.6,1.0,[1],1.0,0.0024434941967012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
259,Leuconotis griffithii,79773-1,Apocynaceae,Leuconotis,Species,Leuconotis griffithii,79773-1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"['BOR', 'MLY', 'SUM', 'THA']",25.1938753128052,38.97375106811525,25.51850032806395,24.88525009155275,3419.6605224609348,22.82674980163575,1113.46179199219,510.710998535156,192.67590713500965,195.3187484741215,2.43894666433334,318.01042175292946,48.2619037628174,807.5416564941405,1215.375,62.25,25.125,0.4547165,110.94705,1.0,[1],0.0,0.0024434941967012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
281,Marsdenia latifolia,99198-1,Apocynaceae,Marsdenia,Species,Marsdenia latifolia,99198-1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"['ANG', 'BEN', 'BKN', 'CMN', 'CAF', 'CON', 'EQG', 'GAB', 'GHA', 'GUI', 'GNB', 'GGI', 'IVO', 'LBR', 'NGR', 'NGA', 'SEN', 'SIE', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI']",25.3419990539551,102.008247375488,26.6117496490479,24.2614994049072,1597.88903808594,56.9799995422363,646.996520996094,87.2607498168945,256.011077880859,250.517501831055,0.904349029064178,229.866668701172,52.25,282.083343505859,10962.0,42.3125,18.6875,6.166667,-0.6,3.0,"[3, 1, 2, 0]",0.0,0.1808185705558949,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
304,Mondia whitei,99812-1,Apocynaceae,Mondia,Species,Mondia whitei,99812-1,0.0,,1.0,1.0,1.0,1.0,1.0,"['ANG', 'BEN', 'BUR', 'CMN', 'CAF', 'CON', 'GAB', 'GHA', 'GUI', 'GNB', 'IVO', 'KEN', 'NAT', 'LBR', 'MLW', 'MOZ', 'NGA', 'TVL', 'SEN', 'SIE', 'SUD', 'SWZ', 'TAN', 'UGA', 'ZAM', 'ZAI', 'ZIM']",26.5452499389648,128.839492797852,28.2390003204346,24.9047508239746,1151.17419433594,63.0437507629395,508.269744873047,50.7227516174316,141.922439575195,136.375,0.620427668094635,157.70832824707,59.9375,222.89582824707,12785.0,41.4000015258789,18.6875,6.930859,2.3,3.0,"[3, 12, 2, 11, 14, 1, 6, 9, 15]",1.0,0.0012217470983506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
305,Monolluma quadrangula,986817-1,Apocynaceae,Monolluma,Species,Monolluma quadrangula,986817-1,0.0,,0.0,1.0,0.0,0.0,1.0,"['OMA', 'SAU', 'YEM']",22.6822490692139,289.627014160156,26.2299995422363,18.1862506866455,227.269744873047,64.9962463378906,129.300994873047,15.8007497787476,1136.28259277344,1183.88244628906,4.98338890075684,192.0625,79.0208358764648,135.10417175293,3849.75,24.9375,17.75,14.82083,48.73333,4.0,[4],0.0,0.0030543677458766,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
306,Motandra paniculata,77158413-1,Apocynaceae,Motandra,Species,Motandra paniculata,77158413-1,0.0,,1.0,1.0,0.0,1.0,1.0,"['ANG', 'BEN', 'BUR', 'CAB', 'CMN', 'CAF', 'CON', 'GAB', 'GHA', 'GUI', 'IVO', 'LBR', 'MLI', 'NGA', 'SIE', 'SUD', 'TOG', 'UGA', 'ZAI']",26.5452499389648,117.995246887207,28.0982494354248,24.960750579834,1194.25646972656,62.857250213623,496.833740234375,55.189998626709,93.5207748413086,99.6524963378906,0.529362142086029,181.14582824707,59.8958320617676,242.311111450195,14694.0,38.3125,17.4375,6.879232,2.479844,3.0,"[3, 1, 2]",0.0,0.0018326206475259,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
309,Ochrosia acuminata,80487-1,Apocynaceae,Ochrosia,Species,Ochrosia acuminata,80487-1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,['SUL'],24.32725048065185,36.7583751678467,24.70674991607665,23.62412548065185,3110.7254638671902,28.016124725341747,1046.91076660156,481.8751220703125,410.3878173828125,430.106246948242,4.81710696220398,286.788970947266,49.715278625488295,486.6287841796875,1819.375,60.91875076293945,27.09375,-1.7766665,121.2724,1.0,[1],0.0,0.0268784361637141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
314,Ochrosia elliptica,80500-1,Apocynaceae,Ochrosia,Species,Ochrosia elliptica,80500-1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['GIL', 'NRU', 'NWC', 'NFK', 'QLD', 'VAN']",23.30299949646,237.128997802734,26.2112503051758,19.5555000305176,1605.98254394531,55.8294982910156,700.580261230469,119.877502441406,33.4321327209473,43.3375015258789,0.949938714504242,203.714279174805,55.5208339691162,365.222229003906,1599.5,56.8333339691162,21.4375,-20.46667,152.9738,3.0,"[0, 14, 11, 2, 3, 6, 1]",1.0,0.0268784361637141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
315,Ochrosia glomerata,77177054-1,Apocynaceae,Ochrosia,Species,Ochrosia glomerata,77177054-1,0.0,,0.0,1.0,0.0,0.0,1.0,"['BOR', 'MOL', 'NWG', 'PHI', 'SOL', 'SUL']",26.1312503814697,44.9427490234375,26.4354991912842,25.2320003509521,2611.64453125,38.7779998779297,925.682006835938,401.710754394531,126.529083251953,110.410003662109,2.02683305740356,307.354156494141,54.34444427490235,415.357147216797,1638.0,63.2000007629395,26.5625,0.613917,122.5333,1.0,"[1, 2, 3, 0]",0.0,0.0268784361637141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
316,Ochrosia kilneri,80515-1,Apocynaceae,Ochrosia,Species,Ochrosia kilneri,80515-1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,['QLD'],22.8509998321533,283.906494140625,26.1280002593994,18.8020000457764,1588.11120605469,83.8097534179688,882.103759765625,94.3977508544922,125.235458374023,116.194999694824,3.52021312713623,152.138885498047,59.1111106872559,243.151519775391,2520.75,38.0,19.5,-20.2706,148.5833,3.0,"[11, 3, 14]",1.0,0.0268784361637141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
317,Ochrosia lifuana,80519-1,Apocynaceae,Ochrosia,Species,Ochrosia lifuana,80519-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,['NWC'],23.8134994506836,174.912750244141,26.0965003967285,21.4804992675781,1706.49096679688,44.838249206543,707.067993164062,232.323745727539,21.1966762542725,24.7724990844727,0.41183152794838,491.194458007812,53.0,565.555541992188,2246.5,65.2857131958008,27.0,-20.88333,167.25,1.0,[1],1.0,0.0268784361637141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
318,Ochrosia miana,80524-1,Apocynaceae,Ochrosia,Species,Ochrosia miana,80524-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,['NWC'],21.6747493743896,211.481246948242,24.4072494506836,18.9657497406006,2079.02270507812,43.7747497558594,884.451232910156,242.123504638672,244.922439575195,202.865005493164,4.05791759490967,238.688888549805,53.1555557250977,429.088897705078,1013.75,68.7333297729492,23.625,-22.06889,166.6336,1.0,"[1, 0, 14, 3]",1.0,0.0268784361637141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
319,Ochrosia moorei,80527-1,Apocynaceae,Ochrosia,Species,Ochrosia moorei,80527-1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,"['NSW', 'QLD']",19.0207500457764,357.31201171875,23.4842491149902,13.7495002746582,1533.04772949219,36.002498626709,558.557495117188,208.423492431641,85.7368392944336,81.5725021362305,1.90990197658539,273.714294433594,51.4222221374512,390.244445800781,1741.375,75.0,23.375,-28.643065,153.38635,14.0,"[14, 0]",1.0,0.0268784361637141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
325,Ochrosia vitiensis,80554-1,Apocynaceae,Ochrosia,Species,Ochrosia vitiensis,80554-1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"['FIJ', 'TON']",,,,,,,,,,,,,,,,,,,,,,1.0,0.0268784361637141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
336,Parahancornia fasciculata,182946-2,Apocynaceae,Parahancornia,Species,Parahancornia fasciculata,182946-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['BOL', 'BZN', 'CLM', 'FRG', 'GUY', 'PER', 'SUR', 'VEN']",25.9508752822876,61.20425033569335,26.819000244140653,25.4047498703003,2410.10180664062,55.03512382507325,1039.48959350586,229.348495483398,79.90304946899415,81.9049987792969,0.532310605049133,194.40625,46.09722137451175,270.416656494141,3171.375,48.53125,22.28125,-0.15,-54.38758,1.0,"[2, 3, 1]",0.0,0.0042761148442272,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
344,Pentalinon andrieuxii,942488-1,Apocynaceae,Pentalinon,Species,Pentalinon andrieuxii,942488-1,0.0,,0.0,1.0,0.0,0.0,0.0,"['BLZ', 'ELS', 'GUA', 'HON', 'MXC', 'MXT', 'MXS', 'NIC']",26.0604991912842,177.303497314453,27.8052501678467,23.6192502975464,1301.999633789065,62.1952514648438,582.632507324219,99.37162399291996,33.6675910949707,35.3474998474121,0.331014722585678,343.145843505859,71.8958358764648,378.4235992431645,255.66667175293,68.3333358764648,27.6875,18.55242,-89.95265,3.0,"[0, 3, 1, 2, 6, 12]",0.0,0.0012217470983506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
351,Pergularia daemia,100371-1,Apocynaceae,Pergularia,Species,Pergularia daemia,100371-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['AFG', 'AND', 'ANG', 'ASS', 'BAN', 'BEN', 'BOT', 'BKN', 'BUR', 'CMN', 'CPP', 'CPV', 'CAF', 'CHA', 'DJI', 'EQG', 'ERI', 'ETH', 'GAM', 'GHA', 'GUI', 'GNB', 'GGI', 'IND', 'IRN', 'IVO', 'KEN', 'LBR', 'MLW', 'MLI', 'MTN', 'MOZ', 'MYA', 'NAM', 'NEP', 'NGR', 'NGA', 'OMA', 'PAK', 'RWA', 'SAU', 'SEN', 'SIN', 'SOM', 'SRL', 'SUD', 'TAN', 'UGA', 'WHM', 'YEM', 'ZAM', 'ZAI', 'ZIM']",26.4877490997314,143.802749633789,28.0982494354248,24.5259990692139,1102.01403808594,74.7204971313477,521.203735351562,39.9109992980957,225.518005371094,230.837493896484,0.588286519050598,147.54167175293,62.0,192.89582824707,11027.75,36.6875,18.5625,7.04786,2.655435,3.0,"[6, 3, 4, 11, 0, 7, 2, 12, 5, 15, 1, 9]",1.0,0.0012217470983506,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
358,Periploca linearifolia,100470-1,Apocynaceae,Periploca,Species,Periploca linearifolia,100470-1,0.0,,1.0,1.0,0.0,1.0,0.0,"['BUR', 'ETH', 'KEN', 'MLW', 'RWA', 'SUD', 'TAN', 'UGA', 'ZAM', 'ZAI']",17.7569999694824,113.744247436523,19.2730007171631,16.2703742980957,1441.0347290039049,88.9367523193359,685.3655090332035,29.3032493591309,1823.98059082031,1705.692504882815,4.2736382484436,208.91667175293,55.2916679382324,267.34375,7258.5,63.65625,24.375,-3.4666665,34.616665,12.0,"[11, 15, 12, 9, 3, 2]",0.0,0.0103848503359804,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
360,Periploca somaliensis,100504-1,Apocynaceae,Periploca,Species,Periploca somaliensis,100504-1,0.0,,0.0,1.0,0.0,0.0,0.0,"['SAU', 'SOM', 'YEM']",20.02587509155275,342.669494628906,23.7784996032715,15.38637495040895,266.765014648438,64.9962463378906,129.300994873047,13.5827503204346,1136.28259277344,1691.12744140625,4.30340671539307,210.10417175293,79.4166641235352,135.10417175293,6130.75,24.9375,14.8125,14.832260000000002,48.797495,4.0,"[4, 6]",0.0,0.0103848503359804,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
364,Picralima nitida,81115-1,Apocynaceae,Picralima,Species,Picralima nitida,81115-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['BEN', 'CAB', 'CMN', 'CAF', 'CON', 'GAB', 'GHA', 'IVO', 'NGA', 'UGA', 'ZAI']",24.7255001068115,85.2774963378906,25.7409992218018,23.6637496948242,1743.30102539062,62.4837493896484,704.296752929688,86.9432525634766,281.409973144531,265.470001220703,0.689148247241974,201.644439697266,50.6923065185547,255.72917175293,8193.5,47.8125,21.6875,2.926296,10.5894,3.0,"[3, 1, 2, 15]",1.0,0.0006108735491753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
365,Plectaneia thouarsii,81132-1,Apocynaceae,Plectaneia,Species,Plectaneia thouarsii,81132-1,0.0,,0.0,1.0,0.0,0.0,0.0,['MDG'],23.23799991607665,210.160751342773,25.4847507476807,20.4799995422363,1863.37023925781,73.8477516174316,1041.497253417965,149.907623291016,187.653739929199,156.808753967285,1.275366842746735,206.3125,57.3333320617676,319.4375,4586.25,54.0714302062988,21.21875,-18.94069,47.65453,3.0,"[2, 3, 14, 12, 1, 6, 11, 15, 0]",0.0,0.0018326206475259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
366,Pleiocarpa mutica,81143-1,Apocynaceae,Pleiocarpa,Species,Pleiocarpa mutica,81143-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['CMN', 'CAF', 'CON', 'GAB', 'GHA', 'IVO', 'LBR', 'NGA', 'SIE']",25.4675006866455,92.3967514038086,26.643125534057653,24.2647495269775,1906.92150878906,59.6655006408691,831.852478027344,152.808753967285,93.9390563964844,99.6399993896484,0.5357268452644345,180.520835876465,50.3645839691162,253.58332824707,11823.25,40.75,17.875,5.25,-3.6666665,2.0,"[3, 1, 2, 0]",0.0,0.0036652412950519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
370,Plumeria alba,81171-1,Apocynaceae,Plumeria,Species,Plumeria alba,81171-1,0.0,,1.0,1.0,1.0,1.0,1.0,"['LEE', 'PUE', 'WIN']",26.0492496490479,96.8184967041016,27.1937503814697,24.7430000305176,1203.96020507812,38.007999420166,467.591491699219,167.854751586914,6.71191120147705,17.4300003051758,0.585726499557495,467.722229003906,61.4444427490234,435.5,1348.0,64.0,27.5,17.95981,-64.84871,0.0,"[1, 3, 0, 2]",1.0,0.0122174709835064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
373,Plumeria rubra,81275-1,Apocynaceae,Plumeria,Species,Plumeria rubra,81275-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['BLZ', 'CLM', 'COS', 'ELS', 'GUA', 'HON', 'MXC', 'MXG', 'MXE', 'MXN', 'MXT', 'MXS', 'NIC', 'PAN', 'VEN']",24.129750251770048,173.835006713867,26.5685005187988,21.0345001220703,1180.66455078125,90.2223777770996,642.303527832031,31.2040004730225,370.966766357422,378.166244506836,2.28204154968262,246.04167175293,63.3333320617676,256.25,754.5,51.75,26.0625,18.229080000000003,-96.1926,3.0,"[3, 7, 11, 6, 0, 15, 1, 12, 14, 4, 2, 5, 8, 29]",1.0,0.0122174709835064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
387,Rauvolfia caffra,81519-1,Apocynaceae,Rauvolfia,Species,Rauvolfia caffra,81519-1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['ANG', 'BEN', 'CMN', 'CPP', 'CAF', 'CHA', 'CON', 'EQG', 'GAB', 'GGI', 'KEN', 'NAT', 'MLW', 'MOZ', 'NGA', 'TVL', 'SUD', 'SWZ', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI', 'ZIM']",21.23050022125245,171.511001586914,23.69512462615965,18.751999855041497,1164.41479492188,63.6622505187988,550.979888916016,85.65262603759766,469.860107421875,464.8312530517575,2.05897283554077,196.71250152587905,57.1025657653809,267.5625,4623.125,51.8333320617676,21.71875,-7.824021500000001,29.757485,3.0,"[14, 3, 2, 0, 11, 29, 9, 7, 15, 1, 12, 6, 8]",1.0,0.045815516188149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
395,Rauvolfia mombasiana,81591-1,Apocynaceae,Rauvolfia,Species,Rauvolfia mombasiana,81591-1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"['KEN', 'MOZ', 'TAN']",24.836250305175803,152.63437652587902,26.4804992675781,22.48425006866455,1191.66479492188,67.27399826049805,582.464111328125,85.15549850463864,197.673126220703,227.4187469482425,1.66477906703949,158.52082824707,59.2708320617676,217.928573608398,7737.5,42.625,20.03125,-5.0527750000000005,38.875275,3.0,"[3, 2, 12, 0, 6]",1.0,0.045815516188149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
410,Rauvolfia vomitoria,81673-1,Apocynaceae,Rauvolfia,Species,Rauvolfia vomitoria,81673-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['ANG', 'BEN', 'BKN', 'CAB', 'CMN', 'CAF', 'CON', 'EQG', 'GAB', 'GHA', 'GUI', 'GNB', 'GGI', 'IVO', 'LBR', 'MLI', 'NGA', 'SEN', 'SIE', 'SUD', 'TAN', 'TOG', 'UGA', 'ZAI']",26.2350006103516,112.099746704102,27.7935009002686,24.6685009002686,1305.05249023438,65.5865020751953,594.627014160156,56.8157501220703,112.177284240723,100.17749786377,0.552267611026764,170.66667175293,56.261905670166,240.5625,11583.75,44.8705348968506,19.5625,6.590556,2.151944,3.0,"[3, 2, 1, 11, 0, 15, 9, 6]",1.0,0.045815516188149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
413,Schizozygia coffeoides,81764-1,Apocynaceae,Schizozygia,Species,Schizozygia coffeoides,81764-1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"['ANG', 'COM', 'KEN', 'MLW', 'SOM', 'TAN', 'ZAI']",,,,,,,,,,,,,,,,,,,,,,0.0,0.0006108735491753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
414,Secamone afzelii,77079518-1,Apocynaceae,Secamone,Species,Secamone afzelii,77079518-1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"['BEN', 'BKN', 'CMN', 'CAF', 'GAB', 'GAM', 'GHA', 'GUI', 'GNB', 'GGI', 'IVO', 'LBR', 'NGA', 'SEN', 'SIE', 'TOG', 'ZAI']",26.8055000305176,123.457000732422,28.5197505950928,25.0785007476807,1124.71154785156,65.2057495117188,516.320739746094,50.0970001220703,72.9944610595703,60.5275001525879,0.501267850399017,157.70832824707,61.4791679382324,214.10417175293,13033.5,35.75,17.3125,6.900312,2.15074,3.0,"[3, 2, 0, 6, 1]",0.0,0.0849114233353695,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
422,Streptocaulon juventas,102040-1,Apocynaceae,Streptocaulon,Species,Streptocaulon juventas,102040-1,0.0,,1.0,1.0,1.0,1.0,1.0,"['CBD', 'CHC', 'CHS', 'LAO', 'MLY', 'MYA', 'THA', 'VIE']",23.67425060272215,258.0225067138676,27.70524978637695,20.17150020599365,1558.60308837891,77.37799835205075,784.7674865722655,49.84100151062015,360.916900634766,393.4250030517581,2.49682450294495,193.977783203125,57.1126899719238,207.71875,2939.5,52.847917556762695,24.0625,18.57867,102.4083,3.0,"[11, 2, 3, 0, 14, 1]",0.0,0.0030543677458766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
425,Strophanthus eminii,81881-1,Apocynaceae,Strophanthus,Species,Strophanthus eminii,81881-1,0.0,,1.0,1.0,1.0,1.0,1.0,"['TAN', 'ZAM', 'ZAI']",22.9244995117188,120.559753417969,24.4587497711182,21.70924949646,815.241760253906,94.4020004272461,451.276489257812,3.07275009155273,1150.27978515625,1142.16748046875,1.14491605758667,114.916664123535,57.9583320617676,127.458335876465,8471.25,34.0,16.5,-6.03332,34.48138,3.0,"[6, 12, 3, 1]",1.0,0.0238240684178375,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
442,Tabernaemontana arborea,248839-2,Apocynaceae,Tabernaemontana,Species,Tabernaemontana arborea,248839-2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,"['BLZ', 'CLM', 'COS', 'GUA', 'HON', 'MXG', 'MXT', 'MXS', 'NIC', 'PAN']",24.8597507476807,96.46899795532224,25.9955005645752,23.2292499542236,2989.00244140625,60.00062561035155,1231.91625976562,182.142875671387,170.502769470215,200.777496337891,2.04377347230911,357.166656494141,56.1458339691162,357.854156494141,1663.5,60.6923065185547,26.4375,14.927915,-86.47961000000001,2.0,"[2, 3, 1, 15, 0]",1.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
450,Tabernaemontana catharinensis,82043-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana catharinensis,82043-1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['AGE', 'BOL', 'BZE', 'BZS', 'BZL', 'BZC', 'PAR', 'URU']",21.68562507629395,289.260986328125,25.16825008392335,17.601749420166,1594.01727294922,34.7822494506836,582.1056213378905,198.668502807617,309.7673034667965,321.404998779297,1.08972942829132,200.7861099243165,53.8958320617676,243.39582824707,1612.0,48.7142868041992,22.1875,-24.438765,-52.645885,14.0,"[14, 3, 15, 2, 11, 0, 1, 7, 12, 6]",1.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
458,Tabernaemontana cymosa,82084-1,Apocynaceae,Tabernaemontana,Species,Tabernaemontana cymosa,82084-1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['BOL', 'BZN', 'CLM', 'ECU', 'GUY', 'PER', 'TRT', 'VEN']",25.6159992218018,62.1990013122559,26.3934993743896,24.699499130249,1609.52404785156,55.5994987487793,655.460266113281,118.380249023438,177.371185302734,203.732498168945,0.773921072483063,228.035713195801,56.7575759887695,287.666656494141,3576.5,50.6363639831543,24.0,7.93269,-73.5,3.0,"[3, 2, 1, 12, 6, 15, 29, 4, 11, 0, 14]",1.0,0.0751374465485644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
