Accepted_Name,In_Malarial_Region,Common_Name,Poisonous,Medicinal,Wiki_Page,Antimalarial_Use,Emergence,Tested_for_Alkaloids,herb,liana,succulent,shrub,subshrub,tree,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,Family,Genus,kg_mode,Activity_Antimalarial,selected,P(s|x),weight
Keetia multiflora,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,26.7137498855591,129.595245361328,28.4685001373291,24.9300003051758,1130.41430664062,65.5865020751953,549.8167419433595,45.1517486572266,174.11357116699202,155.662506103516,0.6536982357501986,136.71875,61.5833320617676,11775.25,33.84375,16.96875,7.204812,1.7608055,Rubiaceae,Keetia,3.0,1.0,1,0.2649724983100595,3.7739765688054265
Keetia venosa,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.257999420166,139.794494628906,28.0982494354248,24.4675006866455,1162.46044921875,75.8922500610352,627.879516601562,32.077751159668,353.465362548828,367.559997558594,0.754463016986847,149.75,60.2888870239258,9753.25,35.75,17.3125,6.96425,2.632195,Rubiaceae,Keetia,3.0,0.0,1,0.07795490581991306,12.827929037720121
Ladenbergia oblongifolia,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.05299949646,52.3235015869141,19.7977504730225,18.6315002441406,2450.64233398438,40.2632484436035,910.400512695312,297.626007080078,1366.07202148438,1405.46252441406,6.86466598510742,367.541656494141,52.3125,1536.75,83.5,27.3125,-1.35745,-75.36833,Rubiaceae,Ladenbergia,1.0,0.0,1,0.1813156279553248,5.515244390551898
Macrocnemum roseum,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.2845001220703,50.0007514953613,24.94375038146969,23.17024993896485,2905.43676757812,52.31062507629395,1083.47277832031,216.8649978637695,342.64404296875,384.192504882812,3.4877610206604,344.520843505859,53.0416679382324,2427.75,60.6923065185547,26.4375,3.5344515000000003,-77.12064,Rubiaceae,Macrocnemum,1.0,0.0,1,0.7477050063058844,1.3374258451746974
Massularia acuminata,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.5927495956421,78.2142486572266,25.679500579834,23.492000579834,2232.49157714844,59.0542488098145,990.6031494140624,124.02449798584,276.1329498291015,313.1587524414065,0.8004542887210846,209.60417175293,49.6458320617676,7664.25,50.0,22.0625,2.7833315,10.242855,Rubiaceae,Massularia,2.0,1.0,1,0.9208510024572454,1.0859520132264062
Mitracarpus hirtus,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.6022491455078,191.908493041992,27.3722496032715,23.5345001220703,1153.14770507812,89.8927536010742,604.693725585938,28.7970008850098,316.443206787109,323.929992675781,0.71595823764801,149.727279663086,59.8125,5627.875,37.9375,18.9375,9.809539,-0.45,Rubiaceae,Mitracarpus,3.0,0.0,1,0.38328482116393153,2.609025833486629
Mitragyna inermis,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.9729995727539,158.275253295898,29.0212497711182,25.1277503967285,1072.44995117188,88.6487503051758,535.324768066406,12.9940004348755,183.684204101562,184.160003662109,0.41144385933876,112.416664123535,62.2888870239258,12596.0,31.4375,18.25,9.249324,2.11919,Rubiaceae,Mitragyna,3.0,1.0,1,0.987217725444426,1.0129477765908423
Mitragyna ledermannii,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0839996337891,90.4670028686523,26.1725006103516,24.0732498168945,1910.0712890625,62.9677505493164,808.805725097656,95.5592498779297,115.867034912109,167.809997558594,0.689148247241974,188.16667175293,50.125,9768.5,46.0,20.5,5.133333,2.71111,Rubiaceae,Mitragyna,3.0,0.0,1,0.9736435664123968,1.0270698995985967
Mitragyna rubrostipulata,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.1720008850098,73.2099990844727,20.2940006256104,18.7482490539551,1488.29675292969,52.9589996337891,584.558471679688,98.4919967651367,1545.966796875,1467.16247558594,3.22835683822632,251.27082824707,54.8125,4531.5,68.5625,24.625,-2.233333,30.66667,Rubiaceae,Mitragyna,3.0,0.0,1,0.9351596092099741,1.0693361755057014
Morinda asteroscepa,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0795001983643,184.255004882812,24.324499130249,19.6437492370605,1488.29675292969,60.5675010681152,711.539245605469,184.190994262695,697.108032226562,662.424987792969,4.83485078811646,200.5625,59.0208320617676,7177.0,65.125,22.5,-5.15,38.5,Rubiaceae,Morinda,3.0,0.0,1,0.018605612952342743,53.74722147351152
Morinda chrysorhiza,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.611249923706048,102.644752502441,26.671125411987298,24.21162509918215,1979.56884765625,72.1897506713867,1031.92309570312,63.5555000305176,189.297790527344,180.14375305175798,0.6082595288753505,229.90625,52.625,10298.375,49.1333351135254,22.03125,8.3344165,-9.7430835,Rubiaceae,Morinda,2.0,0.0,1,0.85681313700938,1.1671156251063088
Morinda citrifolia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.8757495880127,105.101249694824,26.9409999847412,24.4664993286133,1834.875,49.1637496948242,817.557983398438,160.260498046875,30.9141273498535,35.6425018310547,0.788247525691986,303.022216796875,57.3763885498047,2934.25,60.7999992370605,26.8125,12.03534,-61.29696,Rubiaceae,Morinda,3.0,0.0,1,0.774921750599213,1.2904528737601493
Morinda lucida,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.7455005645752,119.51000213623,28.3425006866455,25.066625595092752,1148.81274414062,63.0437507629395,469.810760498047,51.2312507629395,53.9695281982422,80.6524963378906,0.5697629749774931,157.70832824707,60.33263969421385,14089.5,38.625,17.8125,6.9134105,2.239271,Rubiaceae,Morinda,3.0,1.0,1,0.9357669843506623,1.0686421050577133
Morinda morindoides,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0532493591309,84.5879974365234,26.1077499389648,24.1254997253418,1717.98278808594,59.4547500610352,678.146728515625,94.7399978637695,266.706359863281,276.790008544922,0.626308739185333,192.91667175293,51.1458320617676,7788.75,43.875,19.125,3.133333,10.13528,Rubiaceae,Morinda,3.0,1.0,1,0.4615392612527906,2.1666629124586825
Nauclea diderrichii,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.13450050354,102.606750488281,26.3072490692139,24.1364994049072,1700.30249023438,63.976001739502,676.903015136719,60.5752487182617,177.623275756836,207.080001831055,0.681922554969788,185.64582824707,52.3958320617676,9539.0,45.5,20.25,5.86667,2.436271,Rubiaceae,Nauclea,3.0,0.0,1,0.9782949553248715,1.0221866059484286
Nauclea latifolia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.818000793457,153.598495483398,28.8742504119873,25.0755004882812,1148.81274414062,86.8257522583008,638.549255371094,13.1327495574951,294.329650878906,292.390014648438,0.524293124675751,118.476188659668,61.2291679382324,10861.5,31.0666675567627,16.8125,8.866667,2.14944,Rubiaceae,Nauclea,3.0,1.0,1,0.9792163013774199,1.0212248290733565
Nauclea officinalis,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.89750003814695,35.598625183105455,26.4783754348755,25.41237449646,2532.57397460938,24.7333745956421,956.9414978027344,500.4169921875,126.130195617676,160.7374954223635,3.10753583908081,272.53125,51.78125,1417.5,56.6666660308838,24.3125,4.4025,109.725,Rubiaceae,Nauclea,1.0,0.0,1,0.7918514730202906,1.262863092475899
Nauclea pobeguinii,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.84512519836425,102.35612487793,25.955250740051248,23.6378746032715,1796.0399780273451,68.5534973144531,843.726379394531,63.5555000305176,418.6883697509765,408.432495117188,0.6707815527915955,199.453872680664,51.3229160308838,8374.5,49.5,21.84375,3.2185705,9.58,Rubiaceae,Nauclea,3.0,1.0,1,0.9171823219780805,1.0902957634893216
Notopleura camponutans,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,23.9734992980957,57.2542495727539,24.4139995574951,23.000374794006348,3633.6973876953098,45.09362411499025,1338.165222167965,330.442749023438,372.537384033203,469.462493896484,4.41926860809326,429.70832824707054,52.9220771789551,4255.0,67.125,27.5625,9.3729165,-81.65625,Rubiaceae,Notopleura,2.0,0.0,1,0.02270409642568253,44.04491512240122
Oldenlandia affinis,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.1334991455078,116.022499084473,27.4634990692139,24.6110000610352,1251.31604003906,74.9045028686523,590.970764160156,54.3847503662109,30.4681434631348,35.9275016784668,0.349170237779617,155.794876098633,56.261905670166,11083.0,45.5,19.5625,5.05167,5.883333,Rubiaceae,Oldenlandia,3.0,1.0,1,0.05678591264071418,17.61000138057169
Oldenlandia corymbosa,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0925006866455,272.118255615234,27.5957508087158,20.0462493896484,1717.11096191406,75.1352462768555,797.487731933594,87.3270034790039,63.5734062194824,68.995002746582,0.511240780353546,191.0,58.4375,2953.25,45.75,23.1875,18.42465,8.783333,Rubiaceae,Oldenlandia,3.0,0.0,1,0.05298867056717221,18.871958652601577
Oxyanthus speciosus,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.4689998626709,102.644752502441,24.8628749847412,22.6364994049072,1613.32250976562,62.7587509155273,619.645751953125,63.5555000305176,523.6593017578125,617.342529296875,1.972862899303435,231.59375,53.6666679382324,8140.75,55.0,23.15625,5.175,6.511457500000001,Rubiaceae,Oxyanthus,3.0,0.0,1,0.673194451114547,1.4854549058513342
Pagamea guianensis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.5677509307861,60.1212501525879,26.3754997253418,24.8589992523193,2378.85766601562,49.8419990539551,965.106018066406,252.25,90.1412734985352,91.3724975585938,0.374284952878952,198.20832824707,47.1904754638672,2646.25,49.7333335876465,21.125,-1.399671,-59.9,Rubiaceae,Pagamea,1.0,0.0,1,0.0026251983366565052,380.92359957595284
Palicourea apoda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.4365005493164,60.4199981689453,26.2310009002686,24.7062492370605,2461.13793945312,46.2627487182617,1022.02001953125,291.957244873047,144.71467590332,141.957504272461,0.955862879753113,234.04167175293,46.9583320617676,2831.0,51.6875,23.0,4.93,-58.65,Rubiaceae,Palicourea,1.0,1.0,1,0.009177832432676102,108.95818891175993
Palicourea colorata,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.2287502288818,75.9530029296875,26.2129993438721,24.1082496643066,2055.57250976562,58.8125,938.414978027344,144.675003051758,244.199447631836,242.637496948242,1.19955790042877,185.90625,50.875,2862.0,49.9285697937012,21.25,-3.6225,-51.8175,Rubiaceae,Palicourea,1.0,1.0,1,0.04960081007649251,20.16096104998764
Palicourea deflexa,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.2465000152588,86.7344970703125,25.5799999237061,22.5087509155273,2430.68920898438,53.5307502746582,1020.47052001953,206.216995239258,279.168975830078,282.592498779297,2.06523656845093,274.17707824707054,52.9487190246582,2293.25,57.375,24.4375,3.35,-71.96167,Rubiaceae,Palicourea,1.0,0.0,1,0.019803465085011605,50.49621345089033
Palicourea tomentosa,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.7287502288818,63.5074996948242,25.6865005493164,23.5782508850098,2753.26318359375,49.1047515869141,1102.07080078125,253.32275390625,247.961212158203,249.595001220703,1.61077463626862,321.166656494141,52.0208320617676,2170.75,59.3076934814453,25.8125,5.5944,-76.63415,Rubiaceae,Palicourea,1.0,0.0,1,0.09857658836709346,10.144396520156068
Pavetta corymbosa,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,26.607250213623,119.51000213623,28.1539993286133,24.9885005950928,1160.0849609375,67.4042510986328,539.5960998535155,52.5046253204346,93.5207748413086,80.6524963378906,0.524293124675751,161.39582824707,59.8958320617676,13284.75,36.6875,17.3125,6.92323,2.1361635,Rubiaceae,Pavetta,3.0,1.0,1,0.584997992959893,1.7094075741018129
Pavetta crassipes,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,26.8612499237061,164.88200378418,29.0212497711182,24.9664993286133,1146.45751953125,93.1620025634766,646.473754882812,10.0372495651245,323.656524658203,317.102508544922,0.496825456619263,104.3125,61.1458320617676,10242.0,28.625,16.375,9.353977,2.213651,Rubiaceae,Pavetta,3.0,1.0,1,0.663434213431832,1.507308456142427
Pentagonia gymnopoda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.9734992980957,32.9252510070801,24.4139995574951,23.5782508850098,3271.36474609375,60.1077499389648,1262.42980957031,109.385246276855,351.412750244141,469.462493896484,4.41926860809326,399.083343505859,53.4791679382324,4255.0,57.0625,27.5625,9.191667,-78.92806,Rubiaceae,Pentagonia,2.0,0.0,1,0.11323478350438897,8.831208653843014
Pentagonia macrophylla,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.70850086212155,39.3842487335205,25.3334999084473,23.92674922943115,3351.58032226562,39.0357513427734,1282.553833007815,397.170883178711,243.725769042969,247.282501220703,1.62456357479095,367.416656494141,51.8958320617676,3791.75,59.125,26.1875,5.944,-78.998085,Rubiaceae,Pentagonia,1.0,0.0,1,0.09746122677779138,10.260490587502755
Pentagonia nuciformis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.5445003509521,58.56387519836425,22.1529998779297,21.04475021362305,4155.419921875,53.7189998626709,1641.92126464844,316.761505126953,891.6953125,831.575012207031,7.69307422637939,450.555541992188,52.96875,2907.25,67.5,28.0625,8.881477499999999,-82.45833,Rubiaceae,Pentagonia,1.0,0.0,1,0.055805928630057705,17.919243072346056
Pentas lanceolata,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0282497406006,84.2850036621094,21.8474998474121,20.1162490844727,1437.84973144531,61.5009994506836,625.400756835938,138.797500610352,1301.54565429688,1285.12255859375,3.12659382820129,269.3125,56.3777770996094,3812.0,65.1999969482422,26.9375,2.666667,30.75,Rubiaceae,Pentas,3.0,0.0,1,0.7081126481589012,1.4122046860764432
Pentas micrantha,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.3347492218018,119.028747558594,26.0722503662109,22.1429996490479,1252.08325195312,55.0525016784668,511.815002441406,128.285247802734,410.975067138672,300.737487792969,1.48974776268005,174.89582824707,55.2916679382324,7236.25,52.5999984741211,20.75,-5.083333,38.72777,Rubiaceae,Pentas,3.0,1.0,1,0.026243099110779183,38.10525562467797
Pittoniotis trichantha,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.8541250228882,47.6414985656738,26.4169998168945,25.3112506866455,2538.2493896484348,55.4638748168945,1018.73748779297,116.81649780273447,153.4958419799805,139.892501831055,1.80965971946716,308.09375,56.6354179382324,6046.5,56.1666679382324,26.125,9.20513,-77.14249,Rubiaceae,Pittoniotis,2.0,0.0,1,0.10740953964020071,9.310160003941819
Plocama calabrica,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.1757497787476,560.083251953125,22.9852504730225,8.50125026702881,771.10498046875,68.9017486572266,397.465759277344,25.6905002593994,683.240966796875,721.825012207031,5.23666524887085,223.83332824707,69.7777786254883,1188.5,48.4444427490234,23.375,36.8258,-3.531575,Rubiaceae,Plocama,8.0,1.0,1,0.0016545737488456581,604.3852688329349
Pogonopus speciosus,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.4267501831055,62.1790008544922,25.081750869751,23.5375003814697,2094.720703125,57.5885009765625,820.043273925781,104.15975189209,258.900268554688,398.929992675781,6.61134147644043,312.854156494141,56.0,2962.66674804688,62.2857131958008,25.9375,10.23333,-74.08333,Rubiaceae,Pogonopus,3.0,1.0,1,0.9988128866420289,1.0011885242710095
Pogonopus tubulosus,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.2857494354248,200.2428741455075,23.661124229431152,17.8268747329712,1387.451354980465,62.9040012359619,647.9366149902345,93.2669982910156,766.5318603515625,781.507507324219,3.9988096952438346,187.989585876465,55.6979179382324,1764.75,56.5,22.8125,-18.05988,-63.93111,Rubiaceae,Pogonopus,3.0,1.0,1,0.9977487187183477,1.0022563609849022
Posoqueria latifolia,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.6420001983643,76.2257537841797,25.7387504577637,23.4172496795654,2469.47314453125,52.6357498168945,1035.99328613281,230.192245483398,212.880889892578,223.550003051758,1.67321836948395,300.395843505859,52.2395839691162,2516.5,58.0625,24.9375,3.8,-73.42138,Rubiaceae,Posoqueria,1.0,0.0,1,0.08340396410780145,11.98983778166081
Prismatomeris fragrans,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.2397499084473,189.45100402832,28.5342502593994,24.3937492370605,1572.73022460938,74.7792510986328,746.692749023438,53.9490013122559,99.8421020507812,155.455001831055,3.17299318313599,154.866668701172,58.4000015258789,10396.5,52.2857131958008,20.6875,14.66667,102.0333,Rubiaceae,Prismatomeris,3.0,0.0,1,0.09914357677046469,10.086382119491017
Prismatomeris sessiliflora,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.6736249923706,138.0615005493165,28.6788749694824,24.2686252593994,1746.24627685547,75.15999984741211,841.988006591797,27.5575008392334,227.547088623047,212.7187461853025,1.3483063280582446,174.55207824707,57.125,6861.25,55.78125,23.0625,12.8033,105.317,Rubiaceae,Prismatomeris,3.0,0.0,1,0.03979777096029149,25.127035406022042
Psychotria chagrensis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.7765007019043,54.1699981689453,25.59287548065185,23.9185009002686,3347.4141845703098,52.9740009307861,1308.47424316406,224.116500854492,163.563705444336,201.482498168945,2.306927561759945,390.666656494141,53.7708320617676,3848.0,60.5999984741211,27.0,9.497222,-83.495,Rubiaceae,Psychotria,2.0,0.0,1,0.003140505532077498,318.4200727513073
Psychotria marginata,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.4806251525879,63.1000003814697,25.7807502746582,23.254875183105497,2827.74145507813,55.1757507324219,1169.53839111328,189.759002685547,244.43074798584,249.5162506103515,2.37178230285645,354.791656494141,53.8958320617676,2499.0,61.25,26.9375,9.582361,-83.19749,Rubiaceae,Psychotria,2.0,0.0,1,0.009227854809634648,108.36754810618788
Psychotria orosiana,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.3377494812012,63.4580001831055,21.2632503509521,19.650749206543,3659.40844726562,47.9422492980957,1463.7802734375,316.761505126953,1237.79504394531,1114.2099609375,7.62072038650513,542.244445800781,53.7083320617676,3194.25,86.0,30.5,10.05975,-83.98472,Rubiaceae,Psychotria,1.0,0.0,1,0.0017735700887201555,563.8344976383879
Psydrax acutiflorus,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.4232501983643,84.6679992675781,25.3537502288818,22.9092502593994,2140.4111328125,66.129997253418,934.603271484375,111.967002868652,381.083099365234,428.747497558594,1.6166079044342,213.54167175293,50.7037048339844,8183.5,52.5625,22.375,1.60726,10.2,Rubiaceae,Psydrax,3.0,1.0,1,0.6674531458718458,1.4982325069331606
Psydrax palma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24.3435001373291,75.6719970703125,25.39674949646,23.4192504882812,1830.74499511719,58.6139984130859,743.568237304688,128.516250610352,419.914123535156,408.432495117188,0.880182564258575,203.54167175293,48.230770111084,5251.5,49.875,22.125,0.405,11.56667,Rubiaceae,Psydrax,3.0,0.0,1,0.005954648854644976,167.93601510523013
Pyrostria major,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.9645004272461,196.110748291016,24.679500579834,19.4752502441406,2364.36499023438,65.5315017700195,1111.60021972656,219.977249145508,254.448760986328,282.404998779297,2.40837144851685,244.72917175293,52.9555549621582,2508.5,66.5,22.5625,-17.28333,49.00861,Rubiaceae,Pyrostria,1.0,0.0,1,0.0010153444037072049,984.8874887661963
Randia armata,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,24.6420001983643,136.490875244141,26.06187534332275,22.68837451934815,1522.98803710938,59.1022491455078,716.174987792969,111.5403747558595,262.080322265625,265.0250091552735,1.45114016532898,217.452377319336,55.6041679382324,2291.0,50.75,23.09375,-4.098053999999999,-67.652785,Rubiaceae,Randia,3.0,0.0,1,0.49685433470124385,2.0126623240618304
Remijia ferruginea,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.81762504577636,180.397125244141,22.75699996948245,18.15837478637695,1443.09545898438,87.0477523803711,810.06298828125,35.4894981384277,987.1454162597656,930.015014648438,2.89369320869446,178.84375,51.4375,2524.5,52.84375,22.125,-18.88722,-43.54875,Rubiaceae,Remijia,11.0,0.0,1,0.4774589548599537,2.094420870781062
Rennellia elliptica,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.5454998016357,33.1812515258789,25.9549999237061,25.0632495880127,4179.98583984375,20.0727500915527,1351.09973144531,756.083984375,172.789474487305,180.414993286133,2.94130325317383,318.0,48.6904754638672,1253.0,59.875,25.875,2.666666,113.0833,Rubiaceae,Rennellia,1.0,1.0,1,0.009665394183914294,103.46189518729174
Rhodopentas bussei,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0599994659424,135.453750610352,25.38224983215335,21.97699928283695,1175.64599609375,74.1306228637695,535.460388183594,42.3642501831055,690.0567932128905,662.424987792969,1.734880745410915,157.2828521728515,58.5833320617676,7236.25,47.0,20.9375,-5.1051405,36.91761,Rubiaceae,Rhodopentas,3.0,0.0,1,0.8294896399136917,1.205560566258609
Ronabea latifolia,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.6620006561279,58.5289993286133,25.7374992370605,23.7814998626709,2870.64428710938,44.6220016479492,1090.009765625,300.0,191.465377807617,210.0625,1.73742389678955,291.708343505859,50.88194465637205,2717.5,57.09375,24.8125,5.06666,-71.95,Rubiaceae,Ronabea,1.0,0.0,1,0.08485342170773504,11.785028580748941
Rothmannia longiflora,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,26.4677505493164,112.799751281738,27.9190006256104,24.8787498474121,1297.37426757812,65.2057495117188,577.067993164062,56.586498260498,124.365653991699,123.412498474121,0.64978289604187,176.41667175293,58.0,12034.0,41.0,19.0,6.865758,2.19736,Rubiaceae,Rothmannia,3.0,0.0,1,0.35211187090720203,2.8400064940257206
Rubia cordifolia,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.5930004119873,776.155517578125,20.00362491607665,2.41899991035461,1156.286254882815,69.7177505493164,540.8033752441405,61.2311248779297,1050.995788574215,1036.99499511719,3.9037306308746302,296.82292175292946,60.033332824707,1973.5,60.5,24.0,32.05453,106.8219,Rubiaceae,Rubia,22.0,1.0,1,0.040043986322876424,24.97253874619165
Rudgea panamensis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.5004997253418,31.6422500610352,24.9422492980957,24.0979995727539,3335.04858398438,58.82949829101565,1392.73498535156,141.493377685547,292.1218872070315,376.385009765625,4.5903091430664045,404.208343505859,52.7291660308838,4384.5,63.2102279663086,27.375,9.37222,-79.407915,Rubiaceae,Rudgea,2.0,0.0,1,0.0048772200223827535,205.03483447758268
Rytigynia obscura,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.2597503662109,176.171752929688,19.0949993133545,14.3584995269775,1723.9267578125,90.8867492675781,930.082275390625,39.2987518310547,1578.96118164062,1693.20251464844,7.43445825576782,186.33332824707,53.4444427490234,7153.25,58.1666679382324,22.5625,-9.18,34.45,Rubiaceae,Rytigynia,12.0,0.0,1,0.05579675682367582,17.922188616806444
Sabicea villosa,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,24.669750213623,64.0695037841797,25.3988742828369,23.5403747558594,3052.42407226562,44.8274993896484,1110.06561279297,296.079254150391,225.5817184448245,241.32125091552751,1.62794780731201,327.958343505859,51.25,2348.0,61.125,25.6875,4.6416665,-76.60349500000001,Rubiaceae,Sabicea,1.0,1.0,1,0.22431229770335712,4.458070334255391
Schizocalyx veraguensis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.81962490081785,50.3362503051758,24.412750244140653,23.25312423706055,4369.61181640625,53.30912399291995,1842.3876953125,336.6351318359375,459.396118164062,345.28250122070347,3.69408130645752,406.208343505859,53.2083320617676,4519.75,60.40625,28.75,8.71,-83.58028,Rubiaceae,Schizocalyx,2.0,0.0,1,0.11228228403125078,8.906124493528086
Solenandra mexicana,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.7877502441406,171.181747436523,26.6112499237061,22.7180004119873,1410.99877929688,77.5070037841797,708.973022460938,80.8347473144531,280.551239013672,260.167510986328,2.43297958374023,288.958343505859,63.7000007629395,352.25,63.6875,26.8125,17.53333,-89.9125,Rubiaceae,Solenandra,3.0,0.0,1,0.24355553301303345,4.105839796078403
